  1,7.0,5.00,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
  2,5.0,12.59,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
  3,5.0,5.55,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
  4,5.0,8.73,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
  5,11.0,12.35,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
  6,11.0,9.82,135.0,45.0,3,2,1,1,2,1,firm,firm,firm   congruent 
  7,9.0,9.60,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
  8,7.0,7.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
  9,11.0,7.05,45.0,45.0,2,1,1,2,2,3,firm,sand,firm incongruent 
 10,11.0,3.58,45.0,135.0,1,4,2,2,1,3,sand,sand,sand   congruent 
 11,9.0,9.06,135.0,45.0,3,2,1,1,1,3,firm,firm,firm   congruent 
 12,9.0,7.41,45.0,135.0,1,4,2,2,1,2,sand,sand,sand   congruent 
 13,5.0,3.29,45.0,135.0,2,3,1,1,2,1,firm,firm,firm   congruent 
 14,11.0,10.70,45.0,45.0,2,1,1,2,2,4,firm,sand,firm incongruent 
 15,11.0,4.39,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 16,11.0,3.73,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
 17,11.0,8.31,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 18,5.0,5.14,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 19,5.0,9.07,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 20,9.0,8.77,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
 21,5.0,6.13,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 22,5.0,4.60,45.0,45.0,1,2,2,1,2,3,sand,firm,sand incongruent 
 23,9.0,7.36,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 24,11.0,8.28,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
 25,7.0,4.48,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 26,11.0,11.82,45.0,135.0,1,4,2,2,2,1,sand,sand,sand   congruent 
 27,5.0,3.30,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
 28,7.0,4.50,45.0,135.0,2,3,1,1,3,1,firm,firm,firm   congruent 
 29,7.0,3.90,45.0,45.0,1,2,2,1,2,1,sand,firm,sand incongruent 
 30,5.0,8.68,135.0,45.0,4,1,2,2,3,4,sand,sand,sand   congruent 
 31,7.0,11.27,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
 32,11.0,4.63,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 33,5.0,3.40,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 34,7.0,9.50,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
 35,11.0,12.43,135.0,45.0,4,1,2,2,1,4,sand,sand,sand   congruent 
 36,7.0,3.75,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 37,11.0,12.49,45.0,135.0,1,4,2,2,4,1,sand,sand,sand   congruent 
 38,9.0,6.49,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
 39,5.0,10.12,45.0,45.0,2,1,1,2,1,2,firm,sand,firm incongruent 
 40,7.0,4.21,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 41,7.0,11.59,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 42,11.0,9.08,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 43,7.0,7.82,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 44,5.0,11.07,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 45,5.0,3.89,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 46,9.0,3.37,45.0,135.0,1,4,2,2,4,3,sand,sand,sand   congruent 
 47,9.0,6.73,45.0,135.0,1,4,2,2,2,1,sand,sand,sand   congruent 
 48,11.0,11.11,45.0,45.0,2,1,1,2,3,1,firm,sand,firm incongruent 
 49,7.0,9.45,135.0,45.0,4,1,2,2,1,2,sand,sand,sand   congruent 
 50,7.0,3.75,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 51,5.0,6.79,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 52,9.0,9.38,135.0,45.0,4,1,2,2,4,1,sand,sand,sand   congruent 
 53,11.0,3.24,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 54,7.0,8.45,45.0,135.0,2,3,1,1,2,1,firm,firm,firm   congruent 
 55,11.0,4.26,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
 56,11.0,5.41,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
 57,11.0,3.91,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 58,5.0,12.95,45.0,135.0,2,3,1,1,1,3,firm,firm,firm   congruent 
 59,5.0,5.61,135.0,45.0,4,1,2,2,2,4,sand,sand,sand   congruent 
 60,9.0,4.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 61,7.0,11.75,45.0,135.0,1,4,2,2,1,2,sand,sand,sand   congruent 
 62,11.0,8.76,45.0,45.0,1,2,2,1,2,1,sand,firm,sand incongruent 
 63,11.0,4.06,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
 64,9.0,9.24,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 65,9.0,10.67,45.0,45.0,1,2,2,1,3,4,sand,firm,sand incongruent 
 66,9.0,7.00,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 67,5.0,10.99,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 68,9.0,4.25,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 69,9.0,12.83,45.0,45.0,2,1,1,2,4,2,firm,sand,firm incongruent 
 70,5.0,4.48,135.0,45.0,3,2,1,1,1,3,firm,firm,firm   congruent 
 71,7.0,12.62,135.0,45.0,3,2,1,1,1,4,firm,firm,firm   congruent 
 72,9.0,8.19,135.0,45.0,3,2,1,1,1,4,firm,firm,firm   congruent 
 73,7.0,10.79,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 74,7.0,5.67,45.0,135.0,1,4,2,2,4,1,sand,sand,sand   congruent 
 75,5.0,5.46,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
 76,7.0,10.33,135.0,45.0,3,2,1,1,1,4,firm,firm,firm   congruent 
 77,9.0,11.97,45.0,45.0,2,1,1,2,2,4,firm,sand,firm incongruent 
 78,11.0,3.10,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 79,9.0,12.93,45.0,45.0,2,1,1,2,4,2,firm,sand,firm incongruent 
 80,11.0,9.58,45.0,45.0,1,2,2,1,4,3,sand,firm,sand incongruent 
 81,5.0,9.67,135.0,45.0,3,2,1,1,4,1,firm,firm,firm   congruent 
 82,7.0,12.68,135.0,45.0,4,1,2,2,4,1,sand,sand,sand   congruent 
 83,7.0,3.66,45.0,45.0,2,1,1,2,3,2,firm,sand,firm incongruent 
 84,7.0,7.21,45.0,45.0,2,1,1,2,3,4,firm,sand,firm incongruent 
 85,9.0,5.17,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 86,9.0,6.78,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 87,11.0,3.56,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 88,11.0,6.51,45.0,135.0,2,3,1,1,4,1,firm,firm,firm   congruent 
 89,11.0,10.40,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 90,5.0,9.13,45.0,135.0,1,4,2,2,3,4,sand,sand,sand   congruent 
 91,5.0,7.98,135.0,45.0,4,1,2,2,2,4,sand,sand,sand   congruent 
 92,9.0,3.92,45.0,45.0,1,2,2,1,4,1,sand,firm,sand incongruent 
 93,7.0,6.47,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 94,9.0,11.77,135.0,45.0,4,1,2,2,4,2,sand,sand,sand   congruent 
 95,11.0,11.81,45.0,135.0,2,3,1,1,2,4,firm,firm,firm   congruent 
 96,7.0,9.07,45.0,135.0,1,4,2,2,2,3,sand,sand,sand   congruent 
 97,7.0,10.60,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 98,5.0,9.17,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 99,9.0,10.42,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
100,9.0,11.38,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
101,5.0,4.82,45.0,45.0,2,1,1,2,1,2,firm,sand,firm incongruent 
102,7.0,12.66,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
103,11.0,3.69,45.0,45.0,1,2,2,1,4,3,sand,firm,sand incongruent 
104,5.0,12.26,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
105,9.0,9.65,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
106,9.0,7.85,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
107,9.0,6.88,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
108,11.0,5.18,135.0,45.0,4,1,2,2,2,1,sand,sand,sand   congruent 
109,5.0,7.28,45.0,135.0,1,4,2,2,4,3,sand,sand,sand   congruent 
110,9.0,9.22,135.0,45.0,3,2,1,1,4,3,firm,firm,firm   congruent 
111,7.0,11.39,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
112,9.0,12.12,45.0,135.0,2,3,1,1,4,2,firm,firm,firm   congruent 
113,5.0,9.76,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
114,7.0,12.34,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
115,5.0,3.57,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
116,7.0,6.59,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
117,7.0,3.53,45.0,135.0,1,4,2,2,1,4,sand,sand,sand   congruent 
118,11.0,3.17,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
119,5.0,12.62,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
120,11.0,7.46,135.0,45.0,3,2,1,1,4,3,firm,firm,firm   congruent 
121,5.0,6.09,45.0,45.0,2,1,1,2,3,4,firm,sand,firm incongruent 
122,11.0,5.53,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
123,7.0,8.97,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
124,9.0,4.53,135.0,45.0,4,1,2,2,3,2,sand,sand,sand   congruent 
125,9.0,10.34,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
126,5.0,11.81,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
127,7.0,11.98,135.0,45.0,4,1,2,2,1,2,sand,sand,sand   congruent 
128,9.0,12.83,45.0,135.0,2,3,1,1,1,3,firm,firm,firm   congruent 
